date,state,district,total_enrolments,biometric_updates,demographic_updates,anomaly_score
2025-10-20,Assam,Kamrup Metro,83,0.0,1.0,-0.21375133449913924
2025-10-20,Assam,Karbi Anglong,11,0.0,128.0,-0.18736578518733799
2025-10-20,Assam,Karimganj,29,0.0,5.0,-0.2232085370738553
2025-10-20,Assam,Kokrajhar,17,0.0,23.0,-0.2227686051064543
2025-10-20,Assam,Lakhimpur,17,0.0,33.0,-0.21722257182602694
2025-10-20,Assam,Majuli,1,0.0,0.0,-0.2295016276029896
2025-10-20,Assam,Marigaon,24,0.0,30.0,-0.21691679841588496
2025-10-20,Assam,Nagaon,42,0.0,125.0,-0.1968675287950271
2025-10-20,Assam,Nalbari,17,0.0,20.0,-0.2231607507451407
2025-10-20,Assam,North Cachar Hills,1,0.0,4.0,-0.22232908100557425
2025-10-20,Assam,Sibsagar,8,0.0,5.0,-0.2243105329012069
2025-10-20,Assam,Sonitpur,22,0.0,6.0,-0.22547968695824722
2025-10-20,Assam,South Salmara Mankachar,8,0.0,24.0,-0.22050641577982127
2025-10-20,Assam,Sribhumi,1,0.0,2.0,-0.22499524240983504
2025-10-20,Assam,Tamulpur District,2,0.0,1.0,-0.22772042498871303
2025-10-20,Assam,Tinsukia,10,0.0,11.0,-0.2230255930472747
2025-10-20,Assam,Udalguri,16,0.0,13.0,-0.22469760052508658
2025-10-20,Assam,West Karbi Anglong,3,0.0,2.0,-0.2274884692942984
2025-10-20,Bihar,Araria,156,0.0,250.0,-0.13858849438092719
2025-10-20,Bihar,Arwal,18,0.0,9.0,-0.22398626366961066
2025-10-20,Bihar,Aurangabad,48,0.0,36.0,-0.21404965311216928
2025-10-20,Bihar,Banka,53,0.0,2.0,-0.21828095813858356
2025-10-20,Bihar,Begusarai,41,0.0,36.0,-0.21460841665887037
2025-10-20,Bihar,Bhagalpur,50,0.0,141.0,-0.19203469089548164
2025-10-20,Bihar,Bhojpur,94,0.0,61.0,-0.1942855171516477
2025-10-20,Bihar,Buxar,51,0.0,37.0,-0.21167008305897161
2025-10-20,Bihar,Darbhanga,96,0.0,56.0,-0.19492527127434933
2025-10-20,Bihar,East Champaran,119,0.0,65.0,-0.18874000175746408
2025-10-20,Bihar,Gaya,105,0.0,39.0,-0.19854506390543758
2025-10-20,Bihar,Gopalganj,77,0.0,36.0,-0.2065835454582649
2025-10-20,Bihar,Jamui,60,0.0,14.0,-0.21173618531311317
2025-10-20,Bihar,Jehanabad,17,0.0,6.0,-0.22630340995274523
2025-10-20,Bihar,Kaimur (Bhabua),21,0.0,43.0,-0.21238043698239134
2025-10-20,Bihar,Katihar,90,0.0,348.0,-0.1255457478989045
2025-10-20,Bihar,Khagaria,24,0.0,5.0,-0.224248144026098
2025-10-20,Bihar,Kishanganj,83,0.0,197.0,-0.17512371129489268
2025-10-20,Bihar,Lakhisarai,11,0.0,35.0,-0.21401270613566614
2025-10-20,Bihar,Madhepura,64,0.0,35.0,-0.20833443474650643
2025-10-20,Bihar,Madhubani,127,0.0,151.0,-0.17335115274993101
2025-10-20,Bihar,Munger,15,0.0,8.0,-0.22576029583437995
2025-10-20,Bihar,Muzaffarpur,89,0.0,113.0,-0.19175076804904795
2025-10-20,Bihar,Nalanda,110,0.0,21.0,-0.20047829333197958
2025-10-20,Bihar,Nawada,113,0.0,58.0,-0.19203984898288579
2025-10-20,Bihar,Patna,65,0.0,86.0,-0.19977030341493512
2025-10-20,Bihar,Purnea,1,0.0,1.0,-0.22530151363438605
2025-10-20,Bihar,Purnia,120,0.0,121.0,-0.18243360325022306
2025-10-20,Bihar,Rohtas,28,0.0,49.0,-0.21137011633403135
2025-10-20,Bihar,Saharsa,76,0.0,44.0,-0.2035758715780055
2025-10-20,Bihar,Samastipur,93,0.0,53.0,-0.1954647429968805
2025-10-20,Bihar,Saran,231,0.0,41.0,-0.12176459940565626
2025-10-20,Bihar,Sheikhpura,11,0.0,12.0,-0.2219632763223754
2025-10-20,Bihar,Sheohar,25,0.0,0.0,-0.2303002258335754
2025-10-20,Bihar,Sitamarhi,98,0.0,65.0,-0.19432552923992147
2025-10-20,Bihar,Siwan,101,0.0,78.0,-0.19241364469647454
2025-10-20,Bihar,Supaul,117,0.0,81.0,-0.1887687916546047
2025-10-20,Bihar,Vaishali,120,0.0,64.0,-0.18676610935149385
2025-10-20,Bihar,West Champaran,115,0.0,119.0,-0.18559589170937962
2025-10-20,Chandigarh,Chandigarh,1,0.0,3.0,-0.22282155023566613
2025-10-20,Chhattisgarh,Balod,2,0.0,5.0,-0.22449022999904872
2025-10-20,Chhattisgarh,Baloda Bazar,4,0.0,3.0,-0.22522173802033085
2025-10-20,Chhattisgarh,Balrampur,10,0.0,8.0,-0.22471429366793566
2025-10-20,Chhattisgarh,Bastar,10,0.0,0.0,-0.23061444628070027
2025-10-20,Chhattisgarh,Bemetara,7,0.0,15.0,-0.22299608473650184
2025-10-20,Chhattisgarh,Bijapur,8,0.0,1.0,-0.22702643686893154
2025-10-20,Chhattisgarh,Bilaspur,17,0.0,6.0,-0.22630340995274523
2025-10-20,Chhattisgarh,Dakshin Bastar Dantewada,1,0.0,0.0,-0.2295016276029896
2025-10-20,Chhattisgarh,Dantewada,1,0.0,0.0,-0.2295016276029896
2025-10-20,Chhattisgarh,Durg,4,0.0,4.0,-0.22554685177179318
2025-10-20,Chhattisgarh,Gariyaband,2,0.0,0.0,-0.23210581962812715
2025-10-20,Chhattisgarh,Janjgir-champa,6,0.0,12.0,-0.22214847217603034
2025-10-20,Chhattisgarh,Jashpur,2,0.0,27.0,-0.21224092114759574
2025-10-20,Chhattisgarh,Kabeerdham,6,0.0,2.0,-0.22603630688425297
2025-10-20,Chhattisgarh,Kanker,4,0.0,2.0,-0.22698603022885
2025-10-20,Chhattisgarh,Kawardha,5,0.0,53.0,-0.20118857781727045
2025-10-20,Chhattisgarh,Khairagarh Chhuikhadan Gandai,1,0.0,0.0,-0.2295016276029896
2025-10-20,Chhattisgarh,Kondagaon,10,0.0,1.0,-0.22661026215656122
2025-10-20,Chhattisgarh,Korba,10,0.0,0.0,-0.23061444628070027
2025-10-20,Chhattisgarh,Koriya,7,0.0,5.0,-0.2242891527821343
2025-10-20,Chhattisgarh,Mahasamund,13,0.0,14.0,-0.22218689127625413
2025-10-20,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,2,0.0,0.0,-0.23210581962812715
2025-10-20,Chhattisgarh,Mungeli,8,0.0,11.0,-0.22355235483023
2025-10-20,Chhattisgarh,Narayanpur,2,0.0,10.0,-0.22162327233139767
2025-10-20,Chhattisgarh,Raigarh,10,0.0,0.0,-0.23061444628070027
2025-10-20,Chhattisgarh,Raipur,22,0.0,19.0,-0.22172845885225695
2025-10-20,Chhattisgarh,Rajnandgaon,3,0.0,0.0,-0.23201167551561747
2025-10-20,Chhattisgarh,Sakti,1,0.0,10.0,-0.21950716358032812
2025-10-20,Chhattisgarh,Sukma,5,0.0,8.0,-0.22405199100168893
2025-10-20,Chhattisgarh,Surajpur,13,0.0,0.0,-0.2301390081455449
2025-10-20,Chhattisgarh,Surguja,8,0.0,7.0,-0.22511899911490452
2025-10-20,Chhattisgarh,Uttar Bastar Kanker,2,0.0,1.0,-0.22772042498871303
2025-10-20,Dadra and Nagar Haveli,Dadra and Nagar Haveli,1,0.0,2.0,-0.22499524240983504
2025-10-20,Delhi,Central Delhi,3,0.0,0.0,-0.23201167551561747
2025-10-20,Delhi,East Delhi,11,0.0,2.0,-0.22509517728791067
2025-10-20,Delhi,New Delhi,1,0.0,3.0,-0.22282155023566613
2025-10-20,Delhi,North Delhi,4,0.0,37.0,-0.21023876268433062
2025-10-20,Delhi,North East,6,0.0,6.0,-0.2248163443356711
2025-10-20,Delhi,North East Delhi,23,0.0,106.0,-0.1961537949729975
2025-10-20,Delhi,North West Delhi,19,0.0,59.0,-0.20799973754410245
2025-10-20,Delhi,South Delhi,16,0.0,45.0,-0.21192271957778147
2025-10-20,Delhi,South West Delhi,15,0.0,50.0,-0.21083245130067674
2025-10-20,Delhi,West Delhi,22,0.0,10.0,-0.22346229160459574
2025-10-20,Goa,North Goa,1,0.0,10.0,-0.21950716358032812
2025-10-20,Goa,South Goa,3,0.0,7.0,-0.22514190989752103
2025-10-20,Gujarat,Ahmedabad,19,0.0,86.0,-0.1999054304570495
2025-10-20,Gujarat,Amreli,3,0.0,4.0,-0.22577019733927028
2025-10-20,Gujarat,Anand,1,0.0,10.0,-0.21950716358032812
2025-10-20,Gujarat,Arvalli,2,0.0,0.0,-0.23210581962812715
2025-10-20,Gujarat,Banaskantha,5,0.0,13.0,-0.22119439709052047
2025-10-20,Gujarat,Bharuch,1,0.0,18.0,-0.21478751247306377
2025-10-20,Gujarat,Bhavnagar,3,0.0,18.0,-0.2185458366100797
2025-10-20,Gujarat,Dahod,2,0.0,3.0,-0.22540545383352145
2025-10-20,Gujarat,Devbhumi Dwarka,1,0.0,1.0,-0.22530151363438605
2025-10-20,Gujarat,Gandhinagar,5,0.0,17.0,-0.22002634292235967
2025-10-20,Gujarat,Jamnagar,5,0.0,18.0,-0.21917112889356422
2025-10-20,Gujarat,Junagadh,6,0.0,30.0,-0.21451030519694814
2025-10-20,Gujarat,Kachchh,5,0.0,23.0,-0.21827964031129105
2025-10-20,Gujarat,Kheda,3,0.0,6.0,-0.22552570841514885
2025-10-20,Gujarat,Mahesana,4,0.0,5.0,-0.22451287781511903
2025-10-20,Gujarat,Narmada,1,0.0,7.0,-0.2218611962175588
2025-10-20,Gujarat,Navsari,1,0.0,19.0,-0.21396024594799612
2025-10-20,Gujarat,Panchmahals,1,0.0,13.0,-0.21804983573960118
2025-10-20,Gujarat,Patan,1,0.0,15.0,-0.2165724436545492
2025-10-20,Gujarat,Rajkot,11,0.0,74.0,-0.19871896708169406
2025-10-20,Gujarat,Sabarkantha,1,0.0,10.0,-0.21950716358032812
2025-10-20,Gujarat,Surat,27,0.0,122.0,-0.19719957691039436
2025-10-20,Gujarat,Surendra Nagar,5,0.0,3.0,-0.22405152595944933
2025-10-20,Gujarat,Tapi,2,0.0,1.0,-0.22772042498871303
2025-10-20,Gujarat,The Dangs,1,0.0,0.0,-0.2295016276029896
2025-10-20,Gujarat,Vadodara,5,0.0,36.0,-0.21197462086420893
2025-10-20,Gujarat,Valsad,1,0.0,5.0,-0.22128515632621115
2025-10-20,Haryana,Ambala,2,0.0,13.0,-0.22034464780029545
2025-10-20,Haryana,Bhiwani,5,0.0,8.0,-0.22405199100168893
2025-10-20,Haryana,Charkhi Dadri,2,0.0,0.0,-0.23210581962812715
2025-10-20,Haryana,Faridabad,12,0.0,18.0,-0.2210914067230494
2025-10-20,Haryana,Fatehabad,11,0.0,8.0,-0.22393385143688987
2025-10-20,Haryana,Gurgaon,12,0.0,19.0,-0.22101385037766574
2025-10-20,Haryana,Hisar,6,0.0,22.0,-0.21916359121866036
2025-10-20,Haryana,Jhajjar,6,0.0,2.0,-0.22603630688425297
2025-10-20,Haryana,Jind,7,0.0,6.0,-0.22538141852188748
2025-10-20,Haryana,Kaithal,5,0.0,0.0,-0.23049724761799567
2025-10-20,Haryana,Karnal,5,0.0,20.0,-0.21890880416555758
2025-10-20,Haryana,Kurukshetra,1,0.0,5.0,-0.22128515632621115
2025-10-20,Haryana,Mahendragarh,3,0.0,1.0,-0.22779944294179094
2025-10-20,Haryana,Mewat,28,0.0,31.0,-0.21471876413198382
2025-10-20,Haryana,Palwal,12,0.0,8.0,-0.22456524741993922
2025-10-20,Haryana,Panipat,12,0.0,6.0,-0.22476002224910835
2025-10-20,Haryana,Rohtak,6,0.0,2.0,-0.22603630688425297
2025-10-20,Haryana,Sirsa,5,0.0,12.0,-0.22146740446730356
2025-10-20,Haryana,Sonipat,4,0.0,1.0,-0.22721545860732206
2025-10-20,Haryana,Yamuna Nagar,3,0.0,8.0,-0.22533678046265804
2025-10-20,Haryana,Yamunanagar,1,0.0,0.0,-0.2295016276029896
2025-10-20,Himachal Pradesh,Bilaspur,3,0.0,3.0,-0.22565146478390974
2025-10-20,Himachal Pradesh,Chamba,8,0.0,20.0,-0.22082708082610736
2025-10-20,Himachal Pradesh,Hamirpur,2,0.0,1.0,-0.22772042498871303
2025-10-20,Himachal Pradesh,Kangra,9,0.0,1.0,-0.22626455547045476
2025-10-20,Himachal Pradesh,Kullu,6,0.0,4.0,-0.22460468051608862
2025-10-20,Himachal Pradesh,Mandi,2,0.0,3.0,-0.22540545383352145
2025-10-20,Himachal Pradesh,Shimla,2,0.0,4.0,-0.22552427377653544
2025-10-20,Himachal Pradesh,Sirmaur,5,0.0,1.0,-0.22591446239976448
2025-10-20,Himachal Pradesh,Solan,1,0.0,3.0,-0.22282155023566613
2025-10-20,Himachal Pradesh,Una,4,0.0,5.0,-0.22451287781511903
2025-10-20,Jammu & Kashmir,Jammu,1,0.0,0.0,-0.2295016276029896
2025-10-20,Jammu and Kashmir,Anantnag,8,0.0,4.0,-0.2253311828165363
2025-10-20,Jammu and Kashmir,Badgam,10,0.0,4.0,-0.2249128886379808
2025-10-20,Jammu and Kashmir,Bandipore,11,0.0,0.0,-0.23004057124711047
2025-10-20,Jammu and Kashmir,Baramula,10,0.0,5.0,-0.22389096267026304
2025-10-20,Jammu and Kashmir,Budgam,2,0.0,0.0,-0.23210581962812715
2025-10-20,Jammu and Kashmir,Doda,68,0.0,2.0,-0.2154210116925891
2025-10-20,Jammu and Kashmir,Ganderbal,6,0.0,7.0,-0.22453211700916637
2025-10-20,Jammu and Kashmir,Jammu,36,0.0,25.0,-0.21857717643402952
2025-10-20,Jammu and Kashmir,Kargil,2,0.0,0.0,-0.23210581962812715
2025-10-20,Jammu and Kashmir,Kathua,16,0.0,19.0,-0.22383132362144015
2025-10-20,Jammu and Kashmir,Kishtwar,9,0.0,0.0,-0.23070509178987036
2025-10-20,Jammu and Kashmir,Kulgam,5,0.0,0.0,-0.23049724761799567
2025-10-20,Jammu and Kashmir,Kupwara,18,0.0,14.0,-0.22256722817445435
2025-10-20,Jammu and Kashmir,Leh,1,0.0,0.0,-0.2295016276029896
2025-10-20,Jammu and Kashmir,Pulwama,11,0.0,2.0,-0.22509517728791067
2025-10-20,Jammu and Kashmir,Punch,32,0.0,0.0,-0.22768368400001054
2025-10-20,Jammu and Kashmir,Rajouri,15,0.0,1.0,-0.22687546735713537
2025-10-20,Jammu and Kashmir,Ramban,17,0.0,0.0,-0.23208136323982692
2025-10-20,Jammu and Kashmir,Reasi,21,0.0,17.0,-0.22214187515082495
2025-10-20,Jammu and Kashmir,Samba,7,0.0,0.0,-0.23143590816260345
2025-10-20,Jammu and Kashmir,Shupiyan,1,0.0,0.0,-0.2295016276029896
2025-10-20,Jammu and Kashmir,Srinagar,22,0.0,23.0,-0.22124512892201725
2025-10-20,Jammu and Kashmir,Udhampur,14,0.0,4.0,-0.22411985461342754
2025-10-20,Jharkhand,Bokaro,16,0.0,19.0,-0.22383132362144015
2025-10-20,Jharkhand,Chatra,15,0.0,0.0,-0.23115636913644888
2025-10-20,Jharkhand,Deoghar,49,0.0,0.0,-0.22494786934508326
2025-10-20,Jharkhand,Dhanbad,40,0.0,24.0,-0.21843340606962697
2025-10-20,Jharkhand,Dumka,16,0.0,28.0,-0.22039455969276578
2025-10-20,Jharkhand,East Singhbhum,14,0.0,7.0,-0.22425005382433044
2025-10-20,Jharkhand,Garhwa,14,0.0,22.0,-0.22110542828673485
2025-10-20,Jharkhand,Garhwa *,1,0.0,1.0,-0.22530151363438605
2025-10-20,Jharkhand,Giridih,80,0.0,24.0,-0.21001915718416636
2025-10-20,Jharkhand,Godda,15,0.0,2.0,-0.22664157955830044
2025-10-20,Jharkhand,Gumla,18,0.0,6.0,-0.22479746007433565
2025-10-20,Jharkhand,Hazaribag,3,0.0,0.0,-0.23201167551561747
2025-10-20,Jharkhand,Hazaribagh,25,0.0,5.0,-0.22430190531041272
2025-10-20,Jharkhand,Jamtara,16,0.0,0.0,-0.23241902703836176
2025-10-20,Jharkhand,Khunti,6,0.0,1.0,-0.22636607052151264
2025-10-20,Jharkhand,Kodarma,1,0.0,0.0,-0.2295016276029896
2025-10-20,Jharkhand,Koderma,9,0.0,0.0,-0.23070509178987036
2025-10-20,Jharkhand,Latehar,3,0.0,9.0,-0.22403904264783192
2025-10-20,Jharkhand,Lohardaga,6,0.0,0.0,-0.23086846054080024
2025-10-20,Jharkhand,Pakur,1,0.0,18.0,-0.21478751247306377
2025-10-20,Jharkhand,Palamu,14,0.0,6.0,-0.22446147873486805
2025-10-20,Jharkhand,Pashchimi Singhbhum,1,0.0,0.0,-0.2295016276029896
2025-10-20,Jharkhand,Purbi Singhbhum,2,0.0,0.0,-0.23210581962812715
2025-10-20,Jharkhand,Ramgarh,12,0.0,1.0,-0.22610741244693988
2025-10-20,Jharkhand,Ranchi,33,0.0,30.0,-0.21385686390431274
2025-10-20,Jharkhand,Sahebganj,28,0.0,77.0,-0.2037388304536707
2025-10-20,Jharkhand,Sahibganj,4,0.0,0.0,-0.231767407221789
2025-10-20,Jharkhand,Seraikela-Kharsawan,7,0.0,13.0,-0.22298247928755777
2025-10-20,Jharkhand,Seraikela-kharsawan,4,0.0,5.0,-0.22451287781511903
2025-10-20,Jharkhand,Simdega,10,0.0,2.0,-0.2262166538819136
2025-10-20,Jharkhand,West Singhbhum,41,0.0,11.0,-0.21851970854929226
2025-10-20,Karnataka,Bagalkot,14,0.0,31.0,-0.21475252612135515
2025-10-20,Karnataka,Ballari,3,0.0,9.0,-0.22403904264783192
2025-10-20,Karnataka,Bangalore,34,0.0,14.0,-0.21936483489668512
2025-10-20,Karnataka,Bangalore Rural,3,0.0,17.0,-0.219402620077645
2025-10-20,Karnataka,Belagavi,19,0.0,62.0,-0.20734769278146614
2025-10-20,Karnataka,Belgaum,16,0.0,17.0,-0.22397437227948752
2025-10-20,Karnataka,Bellary,14,0.0,15.0,-0.22262736308219955
2025-10-20,Karnataka,Bengaluru,64,0.0,102.0,-0.19653934540073642
2025-10-20,Karnataka,Bidar,15,0.0,19.0,-0.22300646384724782
2025-10-20,Karnataka,Bijapur,14,0.0,12.0,-0.2222934351361967
2025-10-20,Karnataka,Chamarajanagar,1,0.0,1.0,-0.22530151363438605
2025-10-20,Karnataka,Chamarajanagar *,1,0.0,0.0,-0.2295016276029896
2025-10-20,Karnataka,Chamrajanagar,4,0.0,11.0,-0.2222057933897436
2025-10-20,Karnataka,Chickmagalur,1,0.0,16.0,-0.2160649068015883
2025-10-20,Karnataka,Chikkaballapur,16,0.0,19.0,-0.22383132362144015
2025-10-20,Karnataka,Chikkamagaluru,3,0.0,9.0,-0.22403904264783192
2025-10-20,Karnataka,Chitradurga,13,0.0,15.0,-0.2226158090456125
2025-10-20,Karnataka,Dakshina Kannada,22,0.0,54.0,-0.20919141649413558
2025-10-20,Karnataka,Davanagere,1,0.0,0.0,-0.2295016276029896
2025-10-20,Karnataka,Davangere,9,0.0,18.0,-0.22019476859939474
2025-10-20,Karnataka,Dharwad,12,0.0,33.0,-0.21473486315266893
2025-10-20,Karnataka,Gadag,3,0.0,10.0,-0.22219805146976823
2025-10-20,Karnataka,Gulbarga,17,0.0,15.0,-0.2245771910813622
2025-10-20,Karnataka,Hasan,1,0.0,10.0,-0.21950716358032812
2025-10-20,Karnataka,Hassan,5,0.0,22.0,-0.2182948489838259
2025-10-20,Karnataka,Haveri,8,0.0,6.0,-0.22540272905881753
2025-10-20,Karnataka,Kalaburagi,7,0.0,21.0,-0.22079850351692226
2025-10-20,Karnataka,Kodagu,1,0.0,3.0,-0.22282155023566613
2025-10-20,Karnataka,Kolar,6,0.0,31.0,-0.21279501425222141
2025-10-20,Karnataka,Koppal,8,0.0,10.0,-0.22346021481974626
2025-10-20,Karnataka,Mandya,8,0.0,13.0,-0.22300394264749213
2025-10-20,Karnataka,Mysore,8,0.0,13.0,-0.22300394264749213
2025-10-20,Karnataka,Mysuru,11,0.0,14.0,-0.22159624808421902
2025-10-20,Karnataka,Raichur,42,0.0,18.0,-0.21696263013712047
2025-10-20,Karnataka,Ramanagar,3,0.0,16.0,-0.2198860124713367
2025-10-20,Karnataka,Shimoga,1,0.0,12.0,-0.21815489354299583
2025-10-20,Karnataka,Shivamogga,4,0.0,8.0,-0.22511314518532033
2025-10-20,Karnataka,Tumakuru,8,0.0,21.0,-0.22082054666134887
2025-10-20,Karnataka,Tumkur,8,0.0,9.0,-0.22475934547997684
2025-10-20,Karnataka,Udupi,3,0.0,13.0,-0.22092159947626328
2025-10-20,Karnataka,Uttara Kannada,7,0.0,0.0,-0.23143590816260345
2025-10-20,Karnataka,Vijayanagara,4,0.0,0.0,-0.231767407221789
2025-10-20,Karnataka,Vijayapura,10,0.0,0.0,-0.23061444628070027
2025-10-20,Karnataka,Yadgir,6,0.0,0.0,-0.23086846054080024
2025-10-20,Karnataka,yadgir,1,0.0,0.0,-0.2295016276029896
2025-10-20,Kerala,Alappuzha,12,0.0,0.0,-0.23065729915902616
2025-10-20,Kerala,Ernakulam,46,0.0,0.0,-0.2258340865308433
2025-10-20,Kerala,Idukki,6,0.0,0.0,-0.23086846054080024
2025-10-20,Kerala,Kannur,36,0.0,0.0,-0.22707950351749057
2025-10-20,Kerala,Kasaragod,27,0.0,0.0,-0.2290184774604455
2025-10-20,Kerala,Kasargod,2,0.0,0.0,-0.23210581962812715
2025-10-20,Kerala,Kollam,15,0.0,0.0,-0.23115636913644888
2025-10-20,Kerala,Kottayam,19,0.0,0.0,-0.23103528602839074
2025-10-20,Kerala,Kozhikode,29,0.0,0.0,-0.22876433500943488
2025-10-20,Kerala,Malappuram,77,0.0,0.0,-0.21734404224766402
2025-10-20,Kerala,Palakkad,39,0.0,0.0,-0.22676799666764452
2025-10-20,Kerala,Pathanamthitta,12,0.0,0.0,-0.23065729915902616
2025-10-20,Kerala,Thiruvananthapuram,34,0.0,0.0,-0.2274549080050397
2025-10-20,Kerala,Thrissur,40,0.0,0.0,-0.2263147112772778
2025-10-20,Kerala,Wayanad,6,0.0,0.0,-0.23086846054080024
2025-10-20,Ladakh,Kargil,3,0.0,0.0,-0.23201167551561747
2025-10-20,Lakshadweep,Lakshadweep,2,0.0,0.0,-0.23210581962812715
2025-10-20,Madhya Pradesh,Agar Malwa,2,0.0,0.0,-0.23210581962812715
2025-10-20,Madhya Pradesh,Alirajpur,2,0.0,0.0,-0.23210581962812715
2025-10-20,Madhya Pradesh,Anuppur,3,0.0,0.0,-0.23201167551561747
2025-10-20,Madhya Pradesh,Ashok Nagar,10,0.0,0.0,-0.23061444628070027
2025-10-20,Madhya Pradesh,Balaghat,16,0.0,0.0,-0.23241902703836176
2025-10-20,Madhya Pradesh,Barwani,17,0.0,0.0,-0.23208136323982692
2025-10-20,Madhya Pradesh,Betul,9,0.0,0.0,-0.23070509178987036
2025-10-20,Madhya Pradesh,Bhind,9,0.0,0.0,-0.23070509178987036
2025-10-20,Madhya Pradesh,Bhopal,18,0.0,0.0,-0.23074999710432065
2025-10-20,Madhya Pradesh,Burhanpur,10,0.0,0.0,-0.23061444628070027
2025-10-20,Madhya Pradesh,Chhatarpur,8,0.0,0.0,-0.23145683300185338
2025-10-20,Madhya Pradesh,Chhindwara,16,0.0,0.0,-0.23241902703836176
2025-10-20,Madhya Pradesh,Damoh,7,0.0,0.0,-0.23143590816260345
2025-10-20,Madhya Pradesh,Datia,4,0.0,0.0,-0.231767407221789
2025-10-20,Madhya Pradesh,Dewas,12,0.0,0.0,-0.23065729915902616
2025-10-20,Madhya Pradesh,Dhar,9,0.0,0.0,-0.23070509178987036
2025-10-20,Madhya Pradesh,Dindori,2,0.0,0.0,-0.23210581962812715
2025-10-20,Madhya Pradesh,East Nimar,11,0.0,0.0,-0.23004057124711047
2025-10-20,Madhya Pradesh,Guna,10,0.0,0.0,-0.23061444628070027
2025-10-20,Madhya Pradesh,Gwalior,14,0.0,0.0,-0.23022466493719274
2025-10-20,Madhya Pradesh,Harda,4,0.0,0.0,-0.231767407221789
2025-10-20,Madhya Pradesh,Hoshangabad,5,0.0,0.0,-0.23049724761799567
2025-10-20,Madhya Pradesh,Indore,19,0.0,0.0,-0.23103528602839074
2025-10-20,Madhya Pradesh,Jabalpur,26,0.0,0.0,-0.22981659434325752
2025-10-20,Madhya Pradesh,Jhabua,10,0.0,0.0,-0.23061444628070027
2025-10-20,Madhya Pradesh,Katni,22,0.0,0.0,-0.23127006446721848
2025-10-20,Madhya Pradesh,Khandwa,9,0.0,0.0,-0.23070509178987036
2025-10-20,Madhya Pradesh,Khargone,8,0.0,0.0,-0.23145683300185338
2025-10-20,Madhya Pradesh,Mandla,2,0.0,0.0,-0.23210581962812715
2025-10-20,Madhya Pradesh,Mandsaur,9,0.0,0.0,-0.23070509178987036
2025-10-20,Madhya Pradesh,Mauganj,1,0.0,0.0,-0.2295016276029896
2025-10-20,Madhya Pradesh,Morena,16,0.0,0.0,-0.23241902703836176
2025-10-20,Madhya Pradesh,Narmadapuram,5,0.0,0.0,-0.23049724761799567
2025-10-20,Madhya Pradesh,Narsimhapur,1,0.0,0.0,-0.2295016276029896
2025-10-20,Madhya Pradesh,Narsinghpur,5,0.0,0.0,-0.23049724761799567
2025-10-20,Madhya Pradesh,Neemuch,8,0.0,0.0,-0.23145683300185338
2025-10-20,Madhya Pradesh,Panna,20,0.0,0.0,-0.23131896747758968
2025-10-20,Madhya Pradesh,Raisen,9,0.0,0.0,-0.23070509178987036
2025-10-20,Madhya Pradesh,Rajgarh,5,0.0,0.0,-0.23049724761799567
2025-10-20,Madhya Pradesh,Ratlam,13,0.0,0.0,-0.2301390081455449
2025-10-20,Madhya Pradesh,Rewa,39,0.0,0.0,-0.22676799666764452
2025-10-20,Madhya Pradesh,Sagar,10,0.0,0.0,-0.23061444628070027
2025-10-20,Madhya Pradesh,Satna,19,0.0,0.0,-0.23103528602839074
2025-10-20,Madhya Pradesh,Sehore,6,0.0,0.0,-0.23086846054080024
2025-10-20,Madhya Pradesh,Seoni,15,0.0,0.0,-0.23115636913644888
2025-10-20,Madhya Pradesh,Shahdol,9,0.0,0.0,-0.23070509178987036
2025-10-20,Madhya Pradesh,Shajapur,11,0.0,0.0,-0.23004057124711047
2025-10-20,Madhya Pradesh,Sheopur,6,0.0,0.0,-0.23086846054080024
2025-10-20,Madhya Pradesh,Shivpuri,9,0.0,0.0,-0.23070509178987036
2025-10-20,Madhya Pradesh,Sidhi,17,0.0,0.0,-0.23208136323982692
2025-10-20,Madhya Pradesh,Singrauli,27,0.0,0.0,-0.2290184774604455
2025-10-20,Madhya Pradesh,Tikamgarh,5,0.0,0.0,-0.23049724761799567
2025-10-20,Madhya Pradesh,Ujjain,13,0.0,0.0,-0.2301390081455449
2025-10-20,Madhya Pradesh,Umaria,11,0.0,0.0,-0.23004057124711047
2025-10-20,Madhya Pradesh,Vidisha,8,0.0,0.0,-0.23145683300185338
2025-10-20,Maharashtra,Ahmadnagar,63,0.0,0.0,-0.21964679456247194
2025-10-20,Maharashtra,Ahmed Nagar,2,0.0,0.0,-0.23210581962812715
2025-10-20,Maharashtra,Akola,18,0.0,0.0,-0.23074999710432065
2025-10-20,Maharashtra,Amravati,23,0.0,0.0,-0.2314374873144847
2025-10-20,Maharashtra,Aurangabad,73,0.0,0.0,-0.2185963511687286
2025-10-20,Maharashtra,Beed,28,0.0,0.0,-0.22884337359019535
2025-10-20,Maharashtra,Bhandara,9,0.0,0.0,-0.23070509178987036
2025-10-20,Maharashtra,Buldana,12,0.0,0.0,-0.23065729915902616
2025-10-20,Maharashtra,Buldhana,52,0.0,0.0,-0.22322357668394804
2025-10-20,Maharashtra,Chandrapur,12,0.0,0.0,-0.23065729915902616
2025-10-20,Maharashtra,Chatrapati Sambhaji Nagar,1,0.0,0.0,-0.2295016276029896
